id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
61677,Home in Portland · ★4.74 · 1 bedroom · 2 beds · 2 baths,298438,Deborah,,Reed,45.48910015,-122.6274174,Private room,55,3,127,7/16/2023,0.81,1,179,5,Exempt
9296543,Home in Portland · ★4.17 · 1 bedroom · 1 bed · 1 private bath,22412761,Lynne,,Woodstock,45.47654,-122.60972,Private room,56,2,18,9/29/2021,0.2,1,0,0,City registration pending
17892496,Home in Portland · ★4.92 · Studio · 3 beds · 1 bath,118070685,Robin,,Buckman,45.51413,-122.64311,Entire home/apt,56,2,356,12/18/2023,4.54,1,173,36,17-183269-000-00-HO
9.18802E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,794622,Dave & Robyn,,Cully,45.56493,-122.609,Entire home/apt,56,30,1,8/5/2023,0.22,1,174,1,
20211007,Guest suite in Portland · ★4.96 · 1 bedroom · 2 beds · 1 bath,143962583,David,,Mt. Tabor,45.52137,-122.6105,Entire home/apt,56,1,362,12/17/2023,4.99,1,0,60,17-254402-000-00-HO
26892924,Rental unit in Portland · ★5.0 · Studio · 1 bed · 1 bath,6236702,Joe And Debbie,,Foster-Powell,45.4959,-122.59903,Entire home/apt,56,4,8,1/2/2021,0.19,1,120,0,20-180753-000-00-HO
52510543,Guest suite in Portland · ★4.81 · 1 bedroom · 1 bed · 1 private bath,49206368,Megan,,Kerns,45.53176,-122.63253,Private room,57,1,353,12/5/2023,14.06,1,84,142,City registration pending
7.68305E+17,Guest suite in Portland · ★4.84 · 1 bedroom · 1 bed · 1 bath,89844621,Katya,,Humboldt,45.55908236,-122.6731544,Entire home/apt,57,2,80,12/12/2023,7.55,1,260,80,City registration pending
9.89431E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,60068989,Cory,,Hosford-Abernethy,45.50838033,-122.6401007,Private room,57,2,6,12/11/2023,2.37,1,0,6,City registration pending
7.05732E+17,Home in Portland · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,952325,Robert,,Sunnyside,45.5140109,-122.6306825,Private room,57,1,49,12/14/2023,4.32,1,0,49,City registration pending
23908214,Guest suite in Portland · ★4.87 · 1 bedroom · 1 bed · 1 bath,486872,Marla,,Richmond,45.49893,-122.62214,Entire home/apt,57,1,254,11/21/2023,3.66,1,153,33,17-281764-000-00-HO
8.35074E+17,Guesthouse in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,356648186,Joe,,Creston-Kenilworth,45.4911513,-122.6141778,Entire home/apt,57,1,9,4/9/2023,0.95,1,263,9,City registration pending
13066954,Home in Portland · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,72417286,Stephen,,Multnomah,45.46917,-122.70798,Private room,58,1,157,10/20/2019,1.71,1,0,0,City registration pending
15774439,Bungalow in Portland · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,99762997,Jennifer,,Kenton,45.58193,-122.70356,Private room,58,1,360,12/6/2023,4.16,1,365,33,21-075151-000-00-HO
6.08177E+17,Guesthouse in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,14438067,Alisa,,Northwest District,45.52993,-122.69324,Entire home/apt,58,30,6,10/4/2023,0.42,1,245,5,City registration pending
8.90091E+17,Rental unit in Portland · ★4.25 · 1 bedroom · 1 bed · 1 bath,514484359,Devon,,Boise,45.55022555,-122.6682685,Entire home/apt,58,1,3,8/5/2023,0.42,1,0,3,City registration pending
8.37897E+17,Guest suite in Portland · ★4.96 · 1 bedroom · 1 bed · 1 private bath,503453546,Michael,,Mt. Scott-Arleta,45.478968,-122.6009337,Private room,58,1,49,11/24/2023,5.74,1,86,49,City registration pending
2256552,Home in Portland · ★4.94 · Studio · 1 bed · 1 private bath,21133744,Brian,,Mt. Tabor,45.5177,-122.59051,Private room,58,2,230,3/2/2020,2,1,179,0,15-236549-000-00-HO
42047055,Home in Portland · ★4.83 · 1 bedroom · 1 bed · 1 bath,308816666,Tiffany,,King,45.55447053,-122.6614333,Entire home/apt,58,2,6,12/3/2023,2.47,1,248,6,22-148354-000-00-HO
9115424,Home in Portland · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,25200663,Jordan,,Portsmouth,45.58994,-122.73032,Private room,58,30,42,3/8/2023,0.44,1,365,1,
15529938,Guest suite in Portland · ★4.84 · Studio · 1 bed · 1 bath,39865353,Lee,,Hazelwood,45.53085,-122.52799,Entire home/apt,59,2,312,12/4/2023,3.66,1,70,39,City registration pending
37918192,Loft in Portland · ★4.96 · Studio · 1 bed · 1 bath,4484796,Nicole,,South Tabor,45.49893,-122.60403,Entire home/apt,59,1,138,11/19/2023,2.71,1,264,45,19-239397-000-00-HO
50752665,Condo in Portland · ★4.93 · 2 bedrooms · 2 beds · 1 bath,1990021,Timothy,,Boise,45.5487,-122.6759,Entire home/apt,59,30,72,11/30/2023,2.54,1,185,10,City registration pending
50749438,Bungalow in Portland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,17742907,Miley,,Portsmouth,45.58301,-122.7138,Private room,59,1,51,11/8/2023,2.13,1,0,29,21-083420-000-00-HO
34393230,Guest suite in Portland · ★4.92 · 1 bedroom · 1 bed · 1 bath,10437867,Camille,,Mt. Tabor,45.51301857,-122.6099712,Entire home/apt,59,2,109,12/2/2023,2.37,1,363,32,City registration pending
30324712,Home in Portland · ★4.79 · 1 bedroom · 1 bed · 1 bath,227726140,Steve,,Irvington,45.53775,-122.65542,Private room,59,2,68,9/24/2023,1.11,1,90,1,18-117265-000-00-HO
30890318,Rental unit in Portland · ★4.94 · 1 bedroom · 2 beds · 1 bath,6431,Paula,,Sullivan's Gulch,45.53212,-122.63823,Entire home/apt,59,2,384,12/18/2023,6.59,1,323,74,18-275329-000-00-HO
16042402,Home in Portland · ★4.94 · 2 bedrooms · 2 beds · 1 shared bath,39845828,Cat,,Richmond,45.49993,-122.63525,Private room,59,1,103,11/3/2021,1.21,1,0,0,City registration pending
48379942,Home in Portland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8777676,Amanda,,St. Johns,45.59342,-122.75729,Entire home/apt,59,31,8,10/31/2022,0.26,1,264,0,
35345782,Guest suite in Portland · ★4.98 · Studio · 1 bed · 1 bath,96576466,Grant&David,,Overlook,45.56278,-122.68771,Entire home/apt,59,2,242,12/17/2023,4.43,1,65,51,19-164420-000-00-HO
49716474,Guest suite in Portland · ★4.97 · Studio · 1 bed · 1 bath,15880952,Daniel,,Cully,45.55583,-122.60789,Entire home/apt,59,2,313,12/3/2023,9.88,1,162,124,21-080327-000-00-HO
8.33354E+17,Guesthouse in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,41313924,Emily,,Cully,45.5508821,-122.6034969,Entire home/apt,60,4,14,12/9/2023,2.03,1,175,14,City registration pending
6.22446E+17,Guest suite in Portland · 1 bedroom · 1 bed · 1 bath,458090816,James,,Brooklyn Action Corps,45.50006,-122.6601,Entire home/apt,60,30,1,8/15/2022,0.06,1,365,0,
8.35505E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,30079973,Marc,,Richmond,45.5050251,-122.6101922,Entire home/apt,60,31,0,,,1,177,0,
47920917,Condo in Portland · ★4.70 · 1 bedroom · 1 bed · 1 bath,156222385,Chelsie,,Old Town/Chinatown,45.52648,-122.67072,Entire home/apt,60,30,10,7/31/2023,0.3,1,144,3,
44415532,Home in Portland · ★4.87 · 1 bedroom · 1 bed · 1 private bath,199117713,Kaley,,Rose City Park,45.5375,-122.61114,Private room,60,1,15,10/28/2023,1.34,1,217,15,21-031463-000-00-HO
41089280,Rental unit in Portland · ★4.80 · 1 bedroom · 1 bed · 1 bath,11610392,Jason,,Mt. Tabor,45.5183,-122.60671,Entire home/apt,60,2,20,9/6/2023,1.55,1,54,18,City registration pending
9.73966E+17,Camper/RV in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,80508779,Carlos,,Glenfair,45.52440989,-122.4983284,Entire home/apt,60,2,2,10/3/2023,0.68,1,0,2,
3264176,Guest suite in Portland · ★4.90 · Studio · 1 bed · 1 bath,15906426,Melissa,,Concordia,45.57159,-122.63915,Entire home/apt,60,2,458,12/4/2023,6.01,1,197,52,17-202441-000-00-HO
8.34256E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,59627203,Majd,,Parkrose Heights,45.53847616,-122.5442706,Private room,60,2,7,9/4/2023,1.05,1,179,7,City registration pending
53650635,Home in Portland · ★4.97 · 1 bedroom · 1 bed · 1 private bath,130350094,Micah,,Roseway,45.55441,-122.5803,Private room,60,1,205,11/20/2023,8.81,1,242,100,City registration pending
11101624,Bus in Portland · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,57657995,Amanda,,Lents,45.48004,-122.56523,Private room,60,1,380,6/21/2023,3.99,1,25,1,City registration pending
16207620,Rental unit in Portland · ★4.82 · 1 bedroom · 1 bed · 1 bath,7323422,Bryan,,Cathedral Park,45.58672,-122.75569,Entire home/apt,60,5,84,12/1/2023,1.06,1,46,20,17-179665-000-00-HO
1.02988E+18,Rental unit in Portland · ★5.0 · Studio · 1 bed · 1 bath,547594269,Brian,,Northwest District,45.524469,-122.6979462,Entire home/apt,60,2,4,12/9/2023,4,1,249,4,City registration pending
43457851,Guest suite in Portland · Studio · 1 bed · 1 bath,60440751,Amy,,St. Johns,45.59784,-122.7513,Entire home/apt,60,30,1,3/5/2021,0.03,1,0,0,
25630778,Rental unit in Portland · ★4.82 · 1 bedroom · 1 bed · 1 bath,25328937,Max,,King,45.55137,-122.66087,Entire home/apt,60,1,419,11/24/2023,6.21,1,0,82,City registration pending
8.84116E+17,Rental unit in Portland · ★4.40 · 1 bedroom · 1 bed · 1 bath,286057968,Imeh,,Sunnyside,45.51546627,-122.6347871,Entire home/apt,60,1,10,12/1/2023,2.08,1,355,10,22-133985-000-00-HO
49076782,Bungalow in Portland · ★4.67 · 1 bedroom · 1 bed · 1 private bath,2506795,Phalon,,Hosford-Abernethy,45.50354,-122.63941,Private room,60,30,3,10/26/2022,0.1,1,365,0,
4794805,Home in Portland · ★4.99 · 1 bedroom · 1 bed · 1 private bath,14802436,Kristi,,Rose City Park,45.54337,-122.60031,Private room,60,2,72,11/12/2023,4.24,1,0,36,22-183926-000-00-HO
23128043,Guesthouse in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,56540131,Scot And Trish,,Sellwood-Moreland Improvement League,45.46657,-122.66019,Entire home/apt,60,2,318,12/17/2023,5.35,1,70,43,18-264040-000-00-HO
51177526,Home in Portland · 1 bedroom · 1 bed · 1 private bath,1458575,Melanie And Ronaldo,,Creston-Kenilworth,45.49225,-122.63445,Private room,60,30,0,,,1,16,0,
29158406,Guest suite in Portland · ★4.90 · Studio · 3 beds · 1 bath,155811819,Mazana,,Piedmont,45.57417,-122.67712,Entire home/apt,60,2,90,11/25/2023,2.12,1,79,32,21-029174-000-00-HO
2593314,Guest suite in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,1434990,Naomi,,Overlook,45.56039,-122.68515,Entire home/apt,60,2,623,8/22/2023,6.32,1,65,24,17-121977-000-00-HO
36555962,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,274804752,Jenny,,Far Southwest,45.44256,-122.72895,Private room,60,1,6,10/8/2021,0.19,1,78,0,19-218228-000-00-HO
8.85125E+17,Guest suite in Portland · ★New · 1 bedroom · 1 bed · 1 bath,39378828,Jennifer,,Sellwood-Moreland Improvement League,45.46079134,-122.6423437,Entire home/apt,60,1,0,,,1,156,0,City registration pending
9.64796E+17,Tiny home in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,1337759,Ana,,Montavilla,45.52885925,-122.5800538,Entire home/apt,60,1,19,11/26/2023,5.04,1,135,19,City registration pending
18635638,Guest suite in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,129473003,Cory,,Hazelwood,45.53223,-122.52872,Entire home/apt,60,2,380,12/11/2023,5.07,1,146,53,City registration pending
46383133,Guest suite in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,373088244,Jay,,Powellhurst-Gilbert,45.49349,-122.54042,Entire home/apt,60,2,92,12/17/2023,2.81,1,77,32,City registration pending
1525272,Condo in Portland · ★4.53 · Studio · 1 bed · 1 bath,8138263,Elizabeth,,Irvington,45.5373,-122.65571,Entire home/apt,60,31,17,9/18/2023,0.17,1,365,2,
17735080,Guest suite in Portland · ★4.88 · 1 bedroom · 4 beds · 1 bath,22498676,Aradia,,King,45.55769,-122.65268,Entire home/apt,60,1,430,12/5/2023,5.24,1,83,32,2017-156298-000-00-HO
1.01051E+18,Rental unit in Portland · ★New · 1 bedroom · 1 bed · 1.5 baths,2896834,Alison,,Northwest District,45.53019056,-122.7017351,Private room,60,28,0,,,1,18,0,City registration pending
21135547,Home in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,1030342,Shannon,,Foster-Powell,45.49624,-122.59982,Entire home/apt,60,3,64,10/9/2023,0.85,1,0,9,City registration pending
35685816,Condo in Portland · ★4.96 · Studio · 1 bed · 1 bath,5352113,Beth,,Northwest District,45.52439,-122.68808,Entire home/apt,60,30,26,10/18/2023,0.49,1,363,5,
53337862,Guest suite in Portland · ★4.97 · 1 bedroom · 1 bed · 1 bath,36988436,Alyssa,,Eliot,45.54284,-122.66362,Entire home/apt,60,1,181,12/18/2023,7.86,1,0,94,22-194675-000-00-HO
49905443,Home in Portland · 1 bedroom · 1 bed · 1 shared bath,78340998,Stewart,,Montavilla,45.51194,-122.56879,Private room,60,1,0,,,1,89,0,City registration pending
13627002,Home in Portland · 1 bedroom · 1 bed · 1 private bath,75240152,Tava,,Montavilla,45.53447,-122.5871,Private room,60,3,1,8/27/2023,0.26,1,12,1,City registration pending
12972054,Home in Portland · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,71376038,Laura,,Maplewood,45.47448,-122.73908,Private room,60,1,133,9/3/2023,1.45,1,85,7,16-258100-000-00-HO
6.75541E+17,Guest suite in Portland · ★4.69 · 1 bedroom · 1 bed · 1 bath,46252928,Bethany,,Lents,45.48683,-122.56093,Entire home/apt,60,1,91,12/10/2023,5.85,1,347,63,City registration pending
28259767,Home in Portland · ★4.92 · 1 bedroom · 1 bed · 1 private bath,2801498,Shannon,,Hazelwood,45.53185,-122.55402,Private room,60,2,117,10/23/2023,1.82,1,257,16,City registration pending
15422766,Home in Portland · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,98845081,Jill,,Boise,45.55233,-122.67535,Private room,60,1,371,11/13/2023,4.24,1,61,67,City registration pending
9.6485E+17,Rental unit in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,40800680,Sarah,,North Tabor,45.52496,-122.60463,Entire home/apt,60,2,7,12/13/2023,1.98,1,319,7,City registration pending
7.9945E+17,Guest suite in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,16151952,Michelle,,Laurelhurst,45.53277335,-122.6250752,Entire home/apt,60,1,3,12/3/2023,2.57,1,172,3,City registration pending
11227284,Home in Portland · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,5867321,Crystal And Ricardo And Nola,,Vernon,45.56571,-122.65081,Private room,60,3,146,9/23/2023,1.58,1,351,7,City registration pending
6263897,Rental unit in Portland · ★4.75 · Studio · 1 bed · 1 bath,452389,Hannah,,Northwest District,45.53135,-122.68918,Entire home/apt,60,31,12,5/28/2023,0.12,1,269,1,
21752934,Guest suite in Portland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,37620967,Curt,,Montavilla,45.50854,-122.58322,Private room,60,1,480,12/3/2023,6.48,1,0,50,19-201135-000-00-HO
39116544,Home in Portland · ★4.83 · 1 bedroom · 1 bed · 1 private bath,132991485,Brendan,,Mt. Scott-Arleta,45.47794,-122.59216,Private room,60,2,47,10/8/2023,0.95,1,364,10,19-255092-000-00-HO
6.25141E+17,Guesthouse in Portland · ★4.90 · Studio · 1 bed · 1 bath,26968463,Tanya,,Kenton,45.57846,-122.69623,Entire home/apt,60,1,105,12/18/2023,6.05,1,239,71,18-170820-000-00-HO
9.06033E+17,Rental unit in Portland · 2 bedrooms · 2 beds · 1.5 baths,377397572,Abraham,,West Portland Park,45.45164849,-122.7230048,Private room,60,1,0,,,1,358,0,Exempt
6.24888E+17,Condo in Portland · ★4.83 · 1 bedroom · 1 bed · 1 bath,425270545,Sophia,,King,45.55418,-122.66118,Entire home/apt,61,1,47,11/26/2023,2.47,1,174,19,22-133985-000-00-HO
10752148,Guest suite in Portland · ★4.97 · 1 bedroom · 2 beds · 1 bath,7380909,Greg & Beth,,Richmond,45.51095,-122.62004,Entire home/apt,61,2,304,12/20/2023,3.46,1,0,73,17-109453-000-00-HO
6.37004E+17,Home in Portland · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,24152318,Jeremiah,,Roseway,45.54787,-122.57968,Private room,61,1,78,11/12/2023,4.15,1,32,38,22-170650-000-00-HO
17479457,Home in Portland · ★4.99 · 2 bedrooms · 2 beds · 1 private bath,118408050,Dan,,Madison South,45.545456,-122.572716,Private room,61,3,194,10/12/2023,2.42,1,38,25,City registration pending
14936037,Guest suite in Portland · ★4.89 · Studio · 2 beds · 1 bath,25595028,Aimee,,Eliot,45.54704,-122.6633,Entire home/apt,61,3,192,12/4/2023,2.19,1,188,30,15-249413-000-00-HO
26101342,Rental unit in Portland · ★4.80 · Studio · 2 beds · 1 bath,76347703,Drea,,University Park,45.58024391,-122.722151,Entire home/apt,61,1,256,12/6/2023,3.85,1,346,51,18-200662-000-00-HO
21879052,Rental unit in Portland · ★4.96 · 1 bedroom · 1 bed · 1 bath,71495475,Rob,,Piedmont,45.56814,-122.6656,Entire home/apt,61,2,464,12/4/2023,6.34,1,0,67,17-183095-000-00-HO
7.60954E+17,Vacation home in Portland · 2 bedrooms · 2 beds · 1 bath,487868768,Barbara,,Concordia,45.56086,-122.64247,Entire home/apt,61,30,0,,,1,91,0,
8.89347E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,3105723,Mark,,Kenton,45.5829113,-122.6928081,Private room,61,1,6,9/5/2023,0.84,1,82,6,City registration pending
9.14079E+17,Home in Portland · ★4.83 · 1 bedroom · 1 bed · 1 private bath,154340661,Drea,,Hosford-Abernethy,45.5022318,-122.6471159,Private room,61,1,12,12/12/2023,2.65,1,245,12,City registration pending
23399860,Guesthouse in Portland · ★4.92 · 1 bedroom · 1 bed · 1 bath,4162970,Petra,,Concordia,45.56198,-122.63079,Entire home/apt,61,1,225,12/12/2023,3.31,1,343,59,17-252246-000-00-HO
12319356,Guesthouse in Portland · ★4.98 · 1 bedroom · 2 beds · 1 bath,327040,Jacob,,Portsmouth,45.58241,-122.72265,Entire home/apt,61,2,500,12/18/2023,5.38,1,158,58,16-283290-000-00-HO
8.55068E+17,Home in Portland · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,370017367,Jeremy,,St. Johns,45.59444364,-122.7382425,Private room,61,1,19,11/26/2023,2.17,1,171,19,City registration pending
21096045,Rental unit in Portland · ★4.83 · Studio · 1 bed · 1 bath,13240293,Sierra,,Woodlawn,45.56926,-122.65793,Entire home/apt,61,1,175,6/11/2019,2.31,1,184,0,23-072580-000-00-HO
26063800,Guesthouse in Portland · ★4.79 · Studio · 1 bed · 1 bath,195876090,Jonathan,,Sunnyside,45.51301,-122.62647,Entire home/apt,62,1,462,11/26/2023,6.88,1,353,78,23-321631-000-00-HO
18507317,Guest suite in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,14513978,Erica,,Rose City Park,45.53505,-122.59897,Entire home/apt,62,2,245,11/19/2023,3.05,1,77,23,19-255053-000-00-HO
14313881,Rental unit in Portland · ★4.97 · Studio · 1 bed · 1 bath,4597704,Terese,,Cully,45.56615,-122.60856,Entire home/apt,62,2,146,9/24/2023,1.64,1,24,4,City registration pending
9.00301E+17,Home in Portland · Studio · 1 bath,6339111,Megan,,Brooklyn Action Corps,45.49214839,-122.6512787,Entire home/apt,62,30,1,11/18/2023,0.91,1,195,1,City registration pending
41069655,Guest suite in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,310491065,Alyssa,,Brentwood-Darlington,45.46373,-122.59489,Entire home/apt,62,1,269,7/31/2023,5.58,1,154,50,City registration pending
9.42873E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,41117487,An,,Northwest District,45.53482332,-122.7029293,Private room,62,1,17,12/16/2023,3.62,1,0,17,City registration pending
50595305,Condo in Portland · 1 bedroom · 1 bed · 1 bath,41664565,Travis And Laura,,Portland Downtown,45.51638,-122.68509,Entire home/apt,62,45,2,10/12/2023,0.58,1,28,2,
54280360,Home in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,54934802,Michael,,Richmond,45.50283,-122.62316,Entire home/apt,62,1,108,11/5/2023,5.46,1,348,60,City registration pending
4644858,Guest suite in Portland · ★4.92 · 1 bedroom · 2 beds · 1 bath,2200022,Ted,,Irvington,45.53994,-122.65787,Entire home/apt,62,2,707,12/16/2023,6.55,1,69,92,14-248515-000-00-HO
6.44374E+17,Guest suite in Portland · ★4.86 · 1 bedroom · 2 beds · 1 bath,462284454,Talana,,Hazelwood,45.5176,-122.525,Entire home/apt,62,1,36,10/23/2023,2.07,1,361,24,City registration pending
